0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.9580344,-0.16341595,5.412694,2.0381737,-0.07793455,0.4175236,2.9677658,-0.59510505,5.658564,3.6992962,0.33763668,0.14589216,1.8963186,-0.36594546,1.682832,2.595294,1.2154914,-1.2809695,-0.3716124,1.5106846,0.11597246,3.4961655,2.698918,4.671339,1.25898,3.99637,3.1416323,2.036069,-0.09772486,3.2292743,4.2539763,0.2153298,2.5503418,3.3121498,0.63707006,-0.12918837,6.0838847,2.224266,1.7985713,-0.8077422,4.7058396,1.5726209,2.795156,-0.91130674,3.28356,1.9027659,-0.36413676,3.1402557,3.2895055,0.5283077
0.42875814,-1.1543671,2.257205,0.99635917,-0.7315382,-0.5102514,1.2253107,0.5845848,3.0225043,1.6262403,-0.8782576,-1.0771779,1.0199002,-1.2761761,0.1968462,1.3206711,0.060047485,-1.7741832,-0.9516497,0.090380445,-0.08219898,1.9213203,0.4986563,2.500818,0.25658423,1.8521526,1.9605118,0.6832052,-1.0458596,1.1353197,1.8694426,-0.74436605,0.6015792,2.1208525,-0.3009464,-0.6738118,3.3930035,-1.0887004,0.7144969,-2.079146,2.305439,-0.05244997,1.2371895,-1.4642311,1.5520635,0.51574725,-0.86019725,2.4274802,2.034815,-1.1272464
-2.408429,-0.80207497,0.17396228,-0.44052058,-0.48223907,-1.1236662,0.10744793,-1.664048,0.69755614,-0.56307864,0.06675451,-1.0550416,-0.03306243,-1.6285388,-1.1474662,-0.010604698,-1.3300816,-1.6582787,-1.309972,-1.0080587,0.27251974,0.77410954,-1.7485313,0.14915732,0.05667077,0.9726365,0.025508584,-1.1087325,-1.1394618,-1.1163714,0.3943465,-0.7811245,-1.6803716,0.65032244,-0.8184139,-1.1384848,1.3498454,-1.7345635,0.19422856,-2.1126602,-0.10255584,-0.25743696,0.36296046,-1.2937657,-0.7477254,-0.8187982,-1.2116722,0.21816802,0.7626007,-1.2087165
-1.1931914,-0.44539326,-0.97094196,-0.49284354,-0.5128235,-1.5088891,-0.6197297,-1.7938095,-0.24661288,-0.8733456,-0.41614127,-1.1294595,-1.2334856,-1.9377675,-1.2094245,-0.24758883,-0.05931352,0.010522972,-0.30554512,-1.2809242,0.5063302,0.29443926,-1.0756571,-1.053516,0.15478393,0.06780356,-0.86015373,-0.88615286,-0.9499671,-0.96100354,0.0551896,-0.9049983,-1.808712,-0.0064640003,-1.0637164,-1.0807846,0.1560271,-0.4370653,-0.03224716,-0.599289,-1.1935815,-0.21882844,-0.32415417,-1.1970023,-1.8244476,-0.85295194,-0.6591362,-0.4240709,-0.31799462,-1.2523227
-0.47691348,-0.5215742,-0.84429234,-0.39002573,-0.801979,-1.6162599,-0.9119306,-0.13836263,-0.60826963,-0.35712108,-0.9793948,-1.0481671,-1.1002852,-1.8852677,-0.62592524,-0.38681412,-0.17188536,0.22432142,0.95522785,-1.5454093,-0.11978121,-0.2276024,-0.48641226,-0.3618916,0.0849809,-0.61314976,-1.0501776,-0.49398538,-0.53056455,-0.68346894,0.15191147,-0.8753123,-0.28700927,-0.9558715,-0.11764114,-0.8128347,-0.340025,-0.25267658,-0.111973,-0.6178414,-1.2503856,-1.269725,-0.41121662,-1.2880416,-0.4844414,-0.24296322,-0.571187,-0.8109912,-0.7990306,-1.3856165
-1.15616,1.5224221,-0.9531635,0.028409528,0.13648707,-1.2702616,0.10343475,0.20368771,-0.89109457,-0.036602076,0.8013302,-0.45453358,-2.0515254,-1.7377443,-0.4730904,0.5540955,-0.30886152,-0.8442155,0.31495896,-0.4136489,1.1463163,0.50544244,-0.12746519,-0.67967075,1.4401548,-1.2410004,-0.8984611,-0.8413834,-0.5481754,-1.0497614,-0.027174573,-0.12320604,-1.1022841,-0.28921896,-0.14684889,0.0030059004,-0.0037698084,-1.4160112,1.077444,-0.30117807,-1.1529081,0.20888649,-0.05445868,-0.89780253,-1.0396408,-0.4483318,0.6123479,-0.48151344,-0.3330249,-1.040908
0.49875772,0.66372013,-0.7070065,0.3538592,-0.5160751,-1.2081118,0.25836715,-0.52746975,-0.89847183,-0.06125067,-0.12534708,-1.2509295,-2.1957467,-1.5442461,0.03342073,0.36462662,-0.6832294,0.03298547,0.9723517,-0.6140577,0.3521148,0.6619126,-0.19004269,-0.29124463,1.2140778,-0.36038455,-0.470102,-0.049659334,-1.0447398,-0.5805829,0.17176712,0.27160573,-0.14655642,-0.71284115,0.5235649,-0.4854856,-0.3218596,-0.56203955,1.1559448,-0.38821748,-0.81120205,-0.15875514,-0.09560308,-1.2140222,-0.48047945,0.4965995,0.7517481,-0.41909856,-0.24092238,-0.7925863
-0.1104316,0.901641,0.13940918,-0.07509997,-1.3451331,-1.197643,0.36203626,-0.06710215,-0.7214586,0.5377757,-0.33653265,-1.0585445,0.57945514,-1.3142831,0.55064934,0.6159734,-0.06619444,-0.34240133,0.1225503,-0.6654631,-0.4182626,0.54094386,-0.25409293,-0.19267035,0.9432754,0.25483006,-0.035868663,-0.18675676,0.58584017,0.65862006,-0.585514,-0.08690291,0.80583555,-1.0181701,0.28981763,-0.57282007,-0.38188356,0.9841148,1.2282413,0.30821005,-0.77549696,-0.6557476,-0.312561,-1.5141612,-0.12836103,0.849065,0.8141726,0.200528,-0.1562676,-0.22807896
-0.98569995,1.4884219,-0.116920725,-0.14530855,-0.26441354,-1.308393,0.6771153,-0.92354304,-1.0968161,-0.9114746,1.230641,-0.35406518,-0.8378632,-1.6195724,-0.32583627,0.28802568,-1.9366575,-0.21992,-0.36002612,0.13613203,0.8111077,1.1058357,-1.1637623,-0.52425444,1.7643702,0.3082021,0.42857268,-0.85239464,0.3729323,-0.58083224,-1.3075312,0.82774794,-0.03366421,-0.5941877,0.14812806,-1.2122601,-0.10020268,-0.9653055,2.041184,-0.16966513,-1.1691806,1.0621734,0.6159644,-1.0666434,-0.93545383,0.012552781,1.0380249,0.12142019,0.45539016,-0.59613013
0.41711557,0.47751775,0.397959,-0.6672533,-0.8716832,-1.7123337,0.10132562,-0.5813505,-0.57800156,-1.0423084,-0.1040156,-0.22815488,-0.21647264,-1.6112942,-0.15226409,-0.5348423,0.13115032,-0.7673169,0.085533895,-0.06263276,-0.03171365,0.86807704,-0.3282503,-0.10292912,1.0415653,-0.17703888,0.897037,-1.3775303,0.027841406,-0.23419449,-0.647077,0.5267597,-0.19869691,-0.9747432,0.5160604,-1.6405683,0.05998488,0.24311398,1.3285244,-0.58537465,-0.87221986,-0.11600121,-0.21130748,-1.1475545,-0.6120905,0.75810516,0.58863217,0.37304506,0.12910528,-0.46071407
