0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.4076071,0.23120171,1.9494123,0.2796948,0.50717103,1.1429298,0.7538068,2.6195877,-0.15547265,0.69157416,1.2134231,0.44308656,0.6220301,0.4387331,0.8448034,0.52791,0.10326522,0.46928656,0.79529595,0.91091645,0.23697193,1.4321222,0.93627805,2.3244135,0.1849858,1.7057443,-0.21176927,1.2261816,0.55345243,1.1055324,1.7098374,-0.2922919,0.9235117,2.2208965,-0.152278,0.08073587,1.2986153,1.2545536,0.9898373,1.0760089,2.050939,1.6128501,0.26188293,0.31578994,1.596779,0.46050614,-0.07957732,0.50176483,-0.6193687,0.5084485
1.0295109,0.20660271,1.8012451,0.38938496,0.6363598,1.321369,0.70854074,1.176319,-0.39161852,0.6063099,1.691212,0.26741526,0.935098,0.33452472,0.84756994,0.625855,0.25975814,0.58443457,0.85904795,1.277069,0.4989231,1.2332358,0.6257128,2.0012407,0.32943767,1.5456703,-0.3122236,1.021901,0.6144171,1.2209357,1.6255876,-0.34332874,0.77447695,1.9021162,-0.6594172,0.43683153,0.78194916,0.94914645,1.1186465,2.1718998,1.6014382,1.4725442,0.15342394,0.5022352,1.3095468,-0.01966649,0.23200223,0.36828467,-0.4330995,0.77890116
1.345334,0.4996677,1.71028,0.49231312,0.79505664,1.364116,0.7278441,0.82415193,-0.42510492,0.9204244,1.5532762,0.5048347,0.81301147,0.36245504,0.82189256,0.67432463,0.62385017,0.90491295,1.0401462,1.3020086,0.6908332,1.2407867,0.7648623,1.8557452,0.43023968,1.5842496,-0.31345886,1.1476586,0.3885104,1.0725548,1.3261801,-0.21550648,0.8494215,1.6452801,-0.41046494,0.5424177,0.33030325,1.1812147,1.0182244,1.5548288,1.3705052,1.5186347,0.009165549,0.43308723,1.3184615,0.03179766,0.43781313,0.5283836,-0.3927631,0.6048675
1.4044561,0.5758874,1.5851318,0.4851785,0.89430696,1.4659423,0.67088675,1.6683161,-0.25677967,0.85383445,1.658217,0.80374813,1.0651664,0.66824025,1.1496035,0.5562541,0.6526406,1.2782154,0.93982065,1.1634288,0.73401266,0.86224186,0.95773077,1.4471489,0.59825504,1.8399374,-0.4897821,1.058364,1.0803165,1.3122842,0.8531783,-0.06237927,1.2752964,1.4724473,0.563865,0.28981894,0.19320026,1.4787675,0.7515113,1.3689994,1.2728415,1.7456521,-0.15639424,0.4506725,1.0992641,0.45704174,0.5468146,0.5711559,-0.44548348,0.9582969
0.7944216,0.23519559,1.3359206,0.16190732,0.9893933,1.0100051,0.4331006,1.6267442,-0.6188175,0.4314108,1.1189001,1.0327636,1.1012148,0.22209655,0.82130903,0.17939052,0.028648987,0.639724,0.22220404,0.8989404,0.8139233,0.61241233,0.18340269,0.9213074,0.5704286,1.6397262,-0.72355896,0.40133503,1.0683235,1.4669483,0.52870953,0.13212486,1.1369973,0.97075194,0.13655153,0.02316227,-0.057697013,1.27734,0.49912217,1.2879215,0.9102412,1.5515517,-0.483808,0.47037223,0.8405238,0.0038376483,0.3332766,0.41426247,-0.9408001,0.76622486
0.80782276,0.36573455,1.5880411,0.13288744,1.0722688,1.0649633,0.52394325,0.53056425,-0.65519536,0.3248707,1.2983464,1.1705658,0.75029063,-0.0006558807,0.8220871,-0.26550668,0.050037507,0.930947,0.4757014,1.0576612,0.9804091,0.78698397,0.5674432,1.4623351,0.59893245,1.63902,-0.4950751,0.4013501,0.21711929,1.618415,0.8259969,-0.15901189,0.72433,1.1837609,-0.44600537,-0.006558492,-0.11461193,1.1272472,0.6718519,1.5493188,1.1575135,1.6914741,-0.12164154,0.4883351,1.0476875,0.15352926,0.3487074,0.33853185,-0.84399277,0.6523852
0.7103145,0.29431233,1.6844525,0.24010882,1.0940901,0.9732954,0.44970602,0.8009095,-0.9186965,0.26277432,1.2204453,0.93215805,0.74779344,-0.034327265,0.5826044,-0.36915958,-0.20714334,0.4603949,0.005625601,1.0766059,1.1519568,0.8506149,0.12522818,1.5914981,0.68354976,1.5279897,-0.41689092,0.36989564,-0.51849157,1.13258,0.92910606,-0.183011,0.6634399,1.2610979,-0.5730017,-0.5066366,-0.12730314,0.9722312,0.8280877,0.71587276,0.9241474,1.6212878,-0.16172667,0.3761377,0.9697621,-0.11288985,0.47437772,0.36284834,-0.7459966,0.6369907
0.28553,0.09496576,1.4971186,-0.13187818,0.8607843,0.48463276,0.20518559,0.7262844,-1.2713485,-0.08324924,0.7775181,0.8944868,0.631835,-0.51214063,0.18508036,-0.48623204,-0.7349102,-0.18284638,-0.52775615,0.62236476,1.0359128,0.8596275,-0.34327552,1.2501454,0.49682987,1.5203972,-0.5321801,-0.12364552,-0.23725855,0.7594715,0.5201184,-0.12686798,0.49953428,0.8919074,-0.963617,-0.88473225,-0.21990988,0.7178997,0.84043145,0.14355166,0.5873767,1.1901983,-0.30138814,0.14626542,0.6848708,-0.7698742,0.2929687,0.23995094,-1.0314083,0.3156228
-0.3647473,-0.5830356,1.42362,-0.99940014,0.40235117,-0.28145167,0.41597056,0.0076773614,-0.48759675,-0.42064515,-0.5441347,0.76103896,0.5204726,-2.045624,-0.23751585,-1.7073212,-1.3234795,-0.45405072,-0.40764743,0.17698394,1.0184121,1.2939935,0.1383884,1.0405042,0.41172484,1.6443571,-0.8822904,-0.37475336,-1.3962464,1.1044357,-0.16039911,-1.7454978,0.17636491,0.25832966,-1.7441531,-1.5628306,0.1179773,-0.30535647,0.8118665,0.16295166,0.497428,0.19368342,0.11497954,0.32312006,0.9353689,-3.1825418,-0.060326915,0.2761736,-0.818319,-1.1026042
0.40914765,-0.44033507,2.4821615,0.5106427,0.33359277,0.8989178,0.6103,1.8320798,0.92994446,0.9599583,-1.6057554,1.0598507,1.4995855,0.9985657,1.4470333,1.176721,0.62094283,0.7971774,1.0016303,0.7806544,2.0039086,1.2122622,0.7033105,1.4235218,0.4493777,2.5842147,0.048765175,1.5213257,0.16034092,2.1004949,0.7275867,0.7512299,2.6260364,1.1542754,3.6093628,-0.61889195,0.91990536,1.7331946,1.3804861,0.10971688,0.8606084,0.47142693,0.95429206,1.308671,2.1734786,0.012084509,2.4051793,1.0195572,1.0188121,1.9443803
