0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2.1665392,3.6667392,5.1505656,3.6572292,3.0405052,3.911477,6.767399,3.3342006,9.571535,6.4443536,4.191673,3.2650616,3.2540011,1.265483,6.3170376,4.4538054,3.199242,0.28604144,1.2618212,3.7684543,3.0004928,3.2458377,4.781396,7.174925,3.7127395,4.8541403,7.351618,4.0138817,4.65695,4.187285,6.50711,1.5961521,3.5329127,3.5121202,3.6560273,2.0800242,7.194771,3.510433,4.2141485,3.2555234,6.667545,4.5009856,3.835602,2.1819568,4.2989955,3.123159,3.596927,6.6615653,5.2763066,3.3499904
0.66748154,1.3101615,2.5547893,1.2514105,2.1579473,1.7074505,5.1597033,1.5846078,4.6353517,2.6639307,2.027794,1.7256478,1.9230586,0.06158999,3.246351,2.642507,1.1743342,-0.7952302,0.6920242,2.4105022,1.9953674,2.7710412,2.0897112,3.93318,2.390743,2.7151215,2.6534398,2.107104,2.4537268,2.0275898,4.0378613,0.81264037,1.6788763,2.3127868,2.1021793,0.16652757,4.2736425,0.49894062,2.7864337,1.6745323,3.3509748,2.5441947,2.494086,0.87064904,2.260037,1.7148422,2.0192869,3.6258738,3.3035612,1.3747659
0.37653634,-0.2201806,1.2287908,-0.089617096,1.2666556,0.06825924,3.5273345,0.46065032,2.1713736,1.5271779,-0.10927871,0.24913469,0.80737716,-0.54562515,2.113823,1.7181427,0.13168699,-1.6248606,-0.21163222,1.5534011,0.6489896,2.190219,1.4349885,2.3029864,0.83240134,1.7091414,-0.19613717,1.2629138,0.47822016,1.3146664,2.9467735,-0.05033718,1.1238519,1.3167219,2.1486847,-0.9676447,2.2357328,0.2958979,1.6676427,1.0596384,1.3568708,0.6770552,1.31031,0.5482999,1.606907,1.2124352,0.22656114,1.6383281,2.0823345,1.0262865
-1.5130713,-0.14298086,-0.53535897,-0.41332406,0.6783509,-0.17089702,2.1384351,0.27790293,0.36317778,0.81987214,0.9510905,0.3906518,-0.5154943,-1.4334811,0.052045535,0.9156373,-1.024675,-2.6432383,-0.8557844,0.99069506,0.23895867,1.602958,-0.15153782,0.77059525,0.6282792,-0.30977187,-1.2273132,0.093609504,-0.7924349,0.13500458,1.7454457,-0.16869995,-0.5980393,0.8387492,0.29325694,-1.8760012,1.598608,-0.94136816,0.852042,0.5551635,-0.095939755,0.52019787,1.2071165,-0.79506767,0.38400313,0.37010437,-1.0035073,0.7395041,1.1547648,-0.7547023
-1.6017617,-0.09060419,-1.3745842,-0.79563075,0.4648381,-0.1673072,1.3042315,-0.1911406,-0.4481757,0.4413033,0.12511185,-0.11554045,-1.1229489,-1.6240873,-0.9541968,0.7306601,-0.70196027,-1.4948536,-0.8253346,0.37231088,0.35213837,1.586488,-0.52500194,-0.19341399,0.24120815,-1.2586163,-1.6074351,-0.07849409,-1.8559128,-1.1423076,1.1480025,-0.08735672,-1.1607589,0.51402247,-0.8111223,-1.7820901,0.9926563,-1.5770756,1.4451911,-0.42014003,-0.5939738,0.0114784045,1.0847149,-0.7889402,-0.55698085,0.35295436,0.29919937,0.16891763,0.86672676,-1.1340305
-0.53357023,-0.738238,-1.1012055,-0.2088432,-0.26206145,-0.79733604,0.83887017,-0.11228351,-0.54428583,-0.30509385,-1.4992878,-0.8243506,0.16187374,-1.5733135,-0.46815172,0.5126595,0.24285302,-1.3112341,-0.8807121,-0.2830798,-0.08062848,1.3625782,-0.72397184,-0.48584786,-0.4201541,-0.5803045,-1.7733,0.06353021,-0.79452753,-0.64632446,0.38228294,0.103343755,-0.46342143,-0.29458046,0.1793639,-1.8889849,0.061828848,-0.73922867,0.95284814,-0.3300513,-0.8667671,-1.0567813,0.4200128,-0.8900709,-0.15229577,0.0771397,-0.1475078,-0.19625406,0.37028345,-0.89000016
-2.2433178,0.9866548,-1.7185377,-0.28307185,-0.47108126,-0.8667482,0.25758433,-0.36588517,-0.76599634,-1.1724615,-0.475896,-0.6363724,-0.08123385,-2.080694,-1.3573991,0.30289298,-1.3741847,-1.9143422,-1.8717513,0.43980977,-0.5582603,0.97078335,-1.5871171,-1.2194716,-0.3683461,-1.6787597,-0.8125063,-0.9440505,0.05844052,-1.1631907,-0.572447,0.09515957,-1.2853011,-0.5743498,-1.3001865,-2.0771518,0.20862839,-0.94055104,1.1956153,-0.8934894,-1.7626023,-0.86617154,0.39992127,-1.2579111,-0.9343169,-0.72686,-0.2435353,-0.089585535,-0.12698296,-1.8853142
-1.5878289,1.2374299,-2.0010939,-1.1480193,-0.3262432,-0.62822086,0.037355505,-0.722206,-0.9583769,-1.267592,0.21780583,-0.75647736,-0.9937783,-2.1450129,-1.8842204,-0.30903956,-1.9208001,-1.9086304,-1.7471908,0.3186543,0.10286466,0.79320663,-1.6293586,-1.4501005,-0.11635291,-1.7452365,-0.5618283,-0.7029615,-0.52053916,-0.7362014,-0.8257747,0.050747856,-0.95168126,-0.47383338,-1.461947,-1.9585756,0.0542529,-1.5779142,0.9978346,-0.96352184,-1.8459309,-0.967685,0.16121675,-1.2144443,-1.1063347,-0.86480266,0.3610395,-0.21444799,-0.31863847,-1.6528574
0.2621094,-0.6620312,-1.3845693,-0.9231694,-0.41931853,-0.92156523,-0.33379695,0.16508263,-1.0899073,-1.1316614,-0.7861453,-1.4381047,-0.2736096,-1.6623919,-0.6597309,-0.8551863,-0.8080941,-0.5755878,-0.48991966,-0.41470826,-0.50011784,0.47512257,0.071570076,-1.0262314,-0.48972765,-0.35538965,-0.9704143,0.11353609,-0.94380665,-0.10790282,-0.9043528,-0.18732706,-0.16288859,-0.8710961,0.18940142,-1.8862273,-0.56792706,-0.27942568,0.25889286,0.57434297,-1.5548024,-1.3688744,-0.353383,-0.767029,-0.59244555,-0.06536453,0.14547569,-0.3875544,-0.76844734,-0.8053206
-0.68642694,0.53350973,-0.8193468,-1.0400255,-0.4130922,-0.4798847,-0.10908639,0.403557,-0.47301796,-0.4508582,0.39192024,-1.0519061,0.12515254,-1.7582626,-0.83651364,-1.1056883,-0.7852204,-0.59525436,0.27350414,0.39842317,-0.8685675,-0.100592375,-0.102080196,-0.7694823,0.21904254,-0.5024006,0.404065,-0.49786162,0.11153304,-0.16832504,-1.1860096,-0.6148411,0.05517581,-1.1205795,0.09881155,-1.3371229,0.0844118,-0.3501315,-0.04936937,0.38983646,-0.9678348,-0.49293134,-0.6155847,-1.0660992,-0.37319967,0.18962257,-1.0582548,0.012202136,-0.87299,-0.7889695
