0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3.159424,2.692267,3.673797,1.9775594,1.3313702,1.3384155,1.9906147,2.1806197,3.2483428,3.2315667,1.6933655,-0.010621706,-0.3505685,0.74655926,2.5790942,2.1577885,2.931118,0.6220584,1.4706727,1.4890447,1.1578876,1.727606,1.448718,3.561334,2.6148837,1.9773916,1.9408951,1.7349927,1.4969486,2.4219244,2.8853638,-0.03315034,1.4734403,2.1029503,0.5339805,1.0843405,3.800546,3.4660127,2.4771314,1.6182997,3.8975334,0.45171177,2.0984702,-0.991274,2.2408984,3.135261,2.6180828,1.0740436,1.8763206,1.4971124
2.028396,0.5299138,2.843625,0.27755338,-0.15611427,0.41039,0.9166545,0.55755085,1.7193581,1.6920816,0.01858538,-0.2807126,1.108271,-0.26199993,1.4559695,0.61570966,1.319685,-0.13077173,0.56090075,0.35051733,-0.022892438,0.8473627,1.5141598,2.280761,1.0149976,1.206117,0.36103487,0.5283645,0.5611215,1.5989662,1.1920401,-0.87728536,0.11357958,0.745336,-0.21044783,0.25344023,1.5004504,1.4771924,1.3250216,0.50249904,2.1779776,-0.9897151,0.87082773,-1.101314,1.4005276,1.4169798,1.4799951,-0.16174921,0.52739906,0.47761062
0.41783538,1.117987,1.0659039,-0.5601526,-0.35875052,0.23415011,0.79714525,-0.04852855,0.6352591,0.96873254,0.2713819,-0.5373512,-0.054321174,-0.5838506,0.5633681,0.34643355,1.2206419,0.2916547,1.1311686,0.38895026,-0.24877477,0.5989528,0.574543,0.73476785,1.4808364,0.5934207,-0.41534287,0.024819324,1.1467862,-0.41622975,0.520707,-0.56504387,-0.8612896,0.6706439,-1.507191,0.0135488985,0.67090094,0.30732659,1.0560341,0.9214056,0.32151362,-0.6936093,0.63117915,-1.8961563,0.6015135,0.5668958,0.7954857,-0.72397214,-0.22876552,-0.3948988
0.6571131,1.8606395,0.7008363,-0.29021806,0.11816163,0.5130715,1.0518264,-0.03979209,0.7412442,1.121269,0.47160402,-0.550034,-0.58489156,-0.29899338,0.5752052,0.9116362,1.58773,1.6209903,1.6797887,0.70315325,0.17988567,0.6875725,0.8308747,0.42040014,2.065651,0.52114195,-0.4878258,0.7434391,1.3161532,0.10491216,0.36722544,-0.12535404,-0.5873169,1.0516819,-0.4105389,0.32939318,0.21586813,1.1106858,1.1096349,1.6505959,0.33517972,-0.47227547,0.88191503,-1.7751856,0.70040494,1.0353055,1.5200549,-1.1474807,-0.3027614,0.19169678
1.0165792,1.944425,1.2827715,0.5442131,0.39759818,1.2064924,1.3779541,0.2543463,1.4389906,1.6617422,0.8949012,-0.033349134,0.41620278,-0.13503514,1.3618741,2.0574512,1.8849826,1.7750211,1.8586416,1.0088109,0.16600387,0.9715577,2.1454844,0.9825262,2.3468375,0.83179075,0.08592689,1.1809436,1.1273016,0.8552786,0.8931972,0.76548904,0.039318062,1.3586391,0.40475404,1.2401363,0.68243575,1.4416844,1.2486312,2.186808,1.3918585,0.3308474,0.9915154,-1.5039403,1.2070335,1.366211,1.6672394,-0.30003035,0.2619923,0.54008806
2.2382445,2.0167217,1.7757999,0.9373525,0.34909573,1.1658703,1.6960533,1.6310802,1.8064406,2.0108852,1.2646897,0.5319785,0.44986725,-0.113791905,1.7946323,2.5767305,1.8045897,2.15672,2.384768,1.359058,0.020736044,1.0804142,1.9441534,1.4332565,2.4051566,1.4788303,0.48829892,1.5126021,1.6176038,1.0921757,1.6180406,0.9920026,0.04513308,1.4736738,0.37890875,0.72676164,0.7006688,1.7283539,1.199656,2.2841327,2.291944,0.75009614,0.7702926,-1.5710306,1.8536713,1.6377459,1.557562,0.06681783,0.43352824,0.6414601
1.781883,1.4874521,2.0534015,0.3909673,0.4499092,1.2573689,1.859172,1.6276845,1.9044302,1.6828778,1.3685001,0.7137155,1.7778963,-0.790816,2.3168044,2.0472798,1.6243731,1.9102805,1.6095822,1.2810974,-0.40674993,1.1553347,2.1089096,2.0131524,2.1589124,1.635212,0.75619215,1.0762776,1.5134981,2.0282753,2.102251,0.61370844,0.080663376,1.2522498,0.35427642,0.57637215,1.1391488,1.2446039,1.2465105,3.1007662,1.7792495,0.7060713,0.7552748,-0.945764,2.0453956,1.6404077,1.091646,0.35445222,0.72520554,0.7428322
0.120310456,1.6340499,1.3590411,0.21275973,0.40529153,1.4972092,2.2332308,0.051825326,1.2955914,0.7541082,1.4694571,0.36043724,0.44711912,-1.12308,1.2946632,2.1851156,0.6853325,1.5697432,0.4823922,1.5542797,-0.4133154,1.4599615,0.8074127,1.1024138,2.5365343,1.6604612,0.5325338,0.59625375,0.33092743,1.6281064,1.4988544,0.81092954,-0.39848882,1.4030375,-0.4183298,0.11910504,1.1221192,0.006029661,1.6234988,2.0210764,0.60635763,1.1440412,0.9982859,-1.4171689,1.3547843,1.0609496,0.60732335,0.1893573,1.0219535,0.32669732
0.6120539,0.7398965,1.1902375,-0.4249514,0.4831011,0.833425,2.050479,1.0661116,1.0791452,0.10336984,0.6580639,0.095485434,0.5581432,-1.4665123,0.9557328,2.1159248,0.54237515,1.1136346,0.26296923,1.3152932,-0.98308486,1.3219944,-0.066240266,1.2495954,1.7000866,1.5990212,0.2560657,0.59102243,0.951752,0.8968618,1.5553689,0.37526298,-0.3870455,1.4753873,0.9823543,-0.7919348,0.9082946,0.41928473,1.610744,0.7998497,0.13723797,0.77817076,0.70465505,-1.0818439,1.3803215,1.0991559,0.004679986,-0.2835425,1.0953634,0.32795662
-0.010623709,-0.32905763,0.8391817,-0.70043296,0.24651125,0.7776289,1.6835495,1.5594741,0.65211934,-0.30777112,-0.04888763,-0.2100707,2.1298847,-1.9860605,1.0831995,1.9440178,-0.5283259,0.43198097,-0.29229245,1.2316308,-1.9487646,1.4290787,0.42569432,1.0375922,0.5345913,1.1469967,-0.1715581,-0.13121594,1.1124382,0.92580307,1.293677,0.26547828,-0.98156446,1.0709705,-0.29358196,-1.2149175,1.0161719,0.15018322,1.4687971,0.65086555,-0.62785643,0.35937214,0.7744276,-1.269525,0.85268337,0.18515652,-0.7984638,0.086482875,1.1322339,0.4465579
