0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3.6829264,0.9327714,3.0705674,0.6163126,2.4370062,0.55371726,1.9723381,2.60221,1.3401119,1.6330973,1.2897916,1.5747437,0.774878,1.2696322,3.1821413,2.070337,1.5236409,1.2073635,2.0485976,0.50849277,1.4206867,0.7848181,3.1342688,5.0728097,1.8444667,1.5642371,0.34389806,2.7466886,1.2036389,3.4835567,3.5525603,0.41245586,2.124481,2.4066274,2.7237072,0.91447806,2.0976007,3.6986501,1.3353,1.2378123,3.9286106,2.7616043,2.2102098,2.5455618,5.2221646,2.483124,1.2660859,-0.17706852,2.1892948,1.3797153
2.3856115,0.06633399,1.349445,-0.03998044,1.8302462,-0.27471918,0.76181173,0.93537146,0.43030342,0.6072523,0.68616986,1.1848832,0.6211094,-0.27750936,2.0116894,0.5376129,0.37651387,0.8479144,0.8701488,-0.55315864,0.6995392,0.17121358,1.7364119,2.740246,1.1352847,0.07063427,-0.13087742,0.24654081,0.337473,2.5887024,1.5423399,-0.3119412,1.1528558,0.8646594,2.366042,0.13848741,0.76691353,1.9458832,-0.18002863,0.37934497,1.4395477,1.7622482,1.1253211,2.3051937,3.0466022,0.45134515,-0.29800573,-0.5555449,0.9248491,0.032156873
2.454441,-0.12857237,0.46910492,-0.15791446,1.3526119,-0.97351354,-0.14389387,0.2979008,-0.06989273,-0.05672,0.101938166,0.86488795,0.008607991,-1.090435,1.5230297,-0.022191156,-0.119719796,0.7848166,0.40784,-0.84340733,0.37380832,-0.7362924,1.3996555,1.4902592,0.50237167,-0.48502198,-0.4675033,-0.13393041,0.18196501,1.6622185,0.2640898,-0.5951035,1.3054823,-0.4996819,2.2173002,-0.50053716,-0.18847333,0.9130104,-1.2961183,-0.22298951,0.37173942,1.3043418,0.054124437,2.125797,1.9524165,-0.68430287,-0.7262516,-0.81118995,0.2266627,-0.5872587
1.822227,-1.0499346,-0.40376982,-0.028766012,0.15784442,-1.8325244,-1.2101384,0.7310357,-0.19412546,-0.025125965,-1.4391922,0.25973722,0.7219913,-1.7012357,0.72704506,-0.66909117,-0.29187837,0.6688191,0.47139212,-1.6941426,-0.4712901,-1.5153347,1.4077381,0.533646,-0.6788029,-1.9743385,-0.23734474,-0.19445047,-0.25459275,1.534016,-0.44684663,-1.0060172,0.7139899,-2.0336006,2.0753841,-1.0737648,-0.61394984,0.26942378,-2.582147,-0.801824,0.12539846,0.5375552,-1.5109632,2.3872142,0.6891907,-1.2974288,-1.341903,-0.5550552,-0.26293376,-1.0267134
0.28201613,-1.0911831,-1.9330968,-0.12302695,-0.7649023,-2.435021,-1.5877836,-0.76191956,-0.3928566,-0.5475018,-2.0270243,-0.35606223,-0.5192112,-2.3925962,-0.7700862,-1.4009006,-1.3417801,-1.5591314,-1.0625967,-1.7200108,-1.2819577,-2.2506483,-0.40774718,-1.025395,-1.2469041,-3.0447395,-0.18257068,-1.765704,-0.5865611,0.13562931,-1.6313739,-1.274106,0.003720365,-3.368075,0.91522825,-1.8602858,-1.0871807,-0.70744985,-3.343734,-1.9260457,-0.99301296,-0.35069486,-2.5284212,1.551191,-1.1078776,-2.1084824,-1.5665113,-0.39833477,-0.99977577,-2.22242
0.09975296,-0.5235046,-1.4926181,0.36144975,-1.0041605,-2.4176252,-1.3580596,-1.6510288,0.1106907,0.07404357,-1.9630035,-1.1280282,-0.3902501,-2.3545415,-0.5836821,-0.8277282,-0.22797583,-0.64907396,-0.696119,-0.90011895,-1.2407246,-1.8964185,0.07907328,-0.0053360504,-0.5973025,-3.8505335,0.1260126,-1.4031129,-0.1624577,-0.2105861,-1.0378137,-1.1226997,-2.5459037,-2.5548625,-0.8189174,-1.4433498,-0.42478266,-0.5190289,-1.7087734,-0.9103975,0.95740134,-2.1129217,-2.170163,0.24433717,-1.2018448,-2.599547,-1.4212892,0.15943022,-1.1910878,-2.484356
-1.8300388,0.38781977,0.12359785,0.34847683,-1.5267345,-0.61684227,-0.44221178,-0.910096,-0.020622393,0.073772185,-0.36612228,-1.8866484,2.4721768,-2.2827077,-0.38612604,-0.4638853,-0.041003887,-0.9646062,-0.55191666,1.0576321,-0.35577577,-0.46972224,-1.343615,-2.164949,-0.05656691,1.3900663,0.7234476,-1.0586286,1.1017673,-1.1318973,-1.4574708,-0.75566334,0.7473512,-0.35510445,0.52973473,-1.1443158,0.018094962,-2.6937768,0.37962455,-0.28278208,-0.40524036,-1.4782555,-0.52213156,-2.5716965,-2.047991,-0.23078056,0.20946503,0.3642417,-0.71594536,-1.2410926
-0.3288063,0.83217335,0.4838811,0.58227116,-0.97982913,0.81945854,0.013873963,1.6699092,0.1841236,-0.2568231,-0.2664344,-1.3346488,0.64388406,-1.7706443,-0.18949161,0.11442734,-0.60466295,-0.3653943,-1.3667166,1.3980855,-0.17667967,-0.16794631,-1.0250326,-1.4863834,0.36753193,1.201185,0.6626767,0.5926506,1.1685463,-2.022291,-0.9959816,-0.14357105,0.65179574,0.2680606,-0.24025209,-1.1768816,-0.066516,-1.4843801,0.25459465,-0.16497792,-1.0584633,-0.6573068,0.14810297,-2.6814253,-0.72851235,0.07419143,0.97209275,0.51259595,0.26130217,-0.840398
0.057334173,0.87590843,1.3827158,0.8054317,-0.14048944,1.5405653,0.59122294,1.0794368,0.618225,0.26833445,0.5119036,-1.0236124,0.83977145,-1.1658944,0.49852148,0.36491698,0.06439343,0.9399573,-0.041236598,2.2134311,0.11914599,0.22461572,0.1780492,0.009976094,0.72464687,1.1786464,1.0114897,0.9381555,1.1657252,-0.7894072,-0.18267825,0.1446655,0.64086336,0.33579442,-0.49933133,-0.38534492,0.56959677,-0.76523495,0.8976325,1.0238361,0.28895226,-0.45191446,0.24960236,-0.6773804,-0.34448493,0.8710096,0.5898211,0.73449886,0.58548254,0.24936277
-1.0397258,0.7484148,0.95193356,0.6035222,0.26191705,1.924139,0.72131675,0.92702246,0.45453474,0.64468116,1.1232889,-0.42025575,0.08160121,-0.95719355,0.04640517,0.32972184,0.24128766,0.3532434,-0.6099371,2.2025619,0.03342513,0.46670583,-0.6773906,-0.5530386,0.85289377,1.2781583,0.49740872,-0.3455049,0.5688772,-0.5419952,-0.19027457,0.27468038,0.16540377,0.28671637,-0.9525824,-0.34184474,0.24859487,-0.90194887,0.769072,1.7151536,-0.7802812,0.47622427,0.16091628,-0.7150985,-1.0189898,0.6424062,0.23344019,0.2477441,0.032380387,0.62068194
