0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3.0713224,3.053549,5.1384106,5.875063,2.968246,2.9490304,5.288707,4.303883,9.29381,6.2836246,4.6148195,3.3398783,2.6890287,4.108013,4.786564,5.485976,4.080286,0.2936804,1.9703904,2.8819838,2.6900773,7.6718106,2.294428,6.786396,3.4136226,3.5600169,8.512434,3.3689504,3.9972832,1.8197706,4.442261,2.5095444,3.063138,4.1625385,3.2578104,3.592121,11.045528,4.4076533,4.456584,0.9289497,7.37056,3.5087578,6.374585,2.207681,2.6978576,2.2138257,2.3983095,9.174005,8.063232,3.5365593
0.5262746,2.1072433,1.9935967,3.5778136,2.2826102,2.1160553,2.8467257,0.2883839,5.1846237,3.520238,3.6881764,2.7991636,0.1441591,2.2329926,1.8957157,3.034297,1.6947217,-0.46742168,0.38787618,2.0373485,1.8415707,4.8192563,0.68635124,3.4859831,2.4142013,2.3275075,4.689829,1.4888359,1.5635413,0.8889548,2.7974591,2.5088036,2.2257397,2.2650456,0.5104986,2.1549087,6.543175,1.1880206,3.1620572,0.73591554,4.454518,4.115881,3.920502,3.1305263,0.7960752,1.1529694,2.6129856,5.347638,5.105263,0.7204132
0.27395687,0.24335079,0.9578666,2.2700434,1.2203548,1.1290667,0.7631852,0.5973444,2.4538398,2.2081208,0.8032003,0.77723527,0.3027305,1.3680447,1.0470219,0.9222648,-0.12983666,-0.7180232,-1.3869268,0.4308907,0.6313932,2.1429224,0.2959114,2.7378461,0.36707702,1.393019,2.7802231,0.84056526,1.0364859,0.24158758,2.3204107,1.7596065,2.059611,0.4620055,1.8648651,0.5705727,3.4370909,1.195721,0.8891052,-0.079686716,2.818406,2.0422134,1.1303123,2.3927243,0.5154165,0.22544187,0.77224237,3.4764977,2.0005503,1.4961609
-0.16058265,0.021754159,0.36465794,0.6304625,0.5798324,0.04286714,0.6693399,-1.490607,0.09069885,-0.613027,0.10049685,1.0259653,0.55018383,-0.2901072,0.14282106,-0.85391575,-0.7021778,-1.1061673,-0.14647073,0.6837258,0.65416896,0.6503086,-0.411348,1.2486805,0.0019362579,0.9547014,1.2680465,-0.26597765,-1.366068,-1.2022618,1.3468552,-0.02430204,-0.35612705,-0.21772595,-0.10609208,-1.8763773,1.6252605,-0.16785438,0.5432997,-0.3031967,1.0016567,0.49368387,0.64498794,0.91703856,-0.06733898,-1.1202362,0.4232831,1.6672301,0.9998053,-0.26468942
-0.727315,2.4883704,-1.0206883,-0.8617397,0.98904127,0.024566552,0.21661651,0.56123143,-0.9996511,-1.3384342,1.4357592,1.6037993,-1.7143825,-0.5475809,-0.57577467,-1.0242175,-1.7803962,-2.3586168,-1.345654,0.689601,1.5265303,0.03408208,-1.4390869,-0.6158802,0.7587008,0.06784054,-1.1211385,-0.11391911,0.988746,0.080765694,0.26523134,0.98346883,1.1726439,-1.0558811,-0.53885317,-0.3341713,-0.024962569,-1.1980286,0.8732585,0.63768107,-0.38714826,1.4005752,-0.33757174,0.870011,-1.0810322,-1.4217359,0.5850145,-0.027877837,-0.53217435,-1.1140921
0.50371075,1.3017669,-0.46056384,-1.6814744,0.47443277,-0.47586504,-0.087397076,-1.4408283,-0.8312016,-1.1646748,-1.5908613,-0.65127504,-0.80755687,-0.13437742,-0.6219265,-1.5512304,-0.18157995,0.008367847,-0.14177898,-0.05215772,0.6439038,0.12405127,-0.5041516,-0.23673068,0.53990364,-0.4444053,-1.4572877,-0.6368388,-0.49134615,-0.47318292,-0.18034191,-0.4588688,-0.310271,-1.1925995,-0.5111941,-1.3531181,-0.28714168,0.40879628,0.67588,-1.2548784,-0.82351214,-0.050575092,-0.9697507,-0.8920935,-0.6436206,-2.842825,0.20799702,-0.024716433,-1.2844394,-1.2101152
0.1075483,0.4897548,-0.8504966,-2.3950565,-0.39874977,-1.1757134,-0.308531,0.25107586,-1.6532596,-1.3319014,0.0985605,-0.34910554,0.23598818,-1.7376537,-0.3542461,-1.2865051,-2.2459385,-0.7237877,-0.37775958,-0.7761708,-0.5741476,-0.8510836,-0.7781452,-1.0604573,-0.3523677,0.07548006,-2.096783,-0.97510165,1.11005,-0.1939914,-1.1270834,-1.3358252,0.3773889,-1.931768,0.7114383,-1.8591725,-1.060308,-0.661195,-1.0119231,-0.46269503,-1.8082577,-1.264954,-0.884956,-2.6037352,-0.3562227,-2.496874,-1.7903298,-1.1446747,-1.5242146,-0.5873761
-0.6688247,0.47921166,-1.5506136,-1.6320701,-0.15266779,-0.5817897,-0.0157016,0.087190665,-1.37159,-1.925971,-0.27544656,-0.32437977,-0.66961557,0.115622945,-0.60932827,-0.19140822,-0.8587326,-1.1982756,-0.86005735,-0.087688915,0.03989404,-0.19836958,-0.8086029,-1.5818255,0.33375466,-0.47969827,-2.1802335,-0.7240503,0.461001,-0.7620711,-1.0982168,-0.027496021,-1.0721301,-0.71005595,-0.17954044,-1.5547237,-0.6804344,-1.2406361,-0.060032472,-1.2327709,-1.7349402,-1.2050625,0.29125133,-1.8200507,-0.5419488,-2.7068121,-1.1016219,-0.64441323,-0.563086,-1.1445553
-0.6382617,0.06931753,-1.5399574,-0.92338395,-0.39479953,-0.0062162327,-0.0349734,-0.91243625,-1.521507,-1.7222557,-0.53511184,-0.38499776,-0.8102524,-0.30640614,-0.548832,-0.41225436,-0.47444847,0.6969486,-1.4102389,-0.107392944,-0.39663658,0.014182644,-0.77090937,-1.3924509,-0.072984435,-0.334428,-1.8497682,-0.22669004,-0.26774228,-0.6029638,-0.7636199,0.17307681,-0.36668554,0.09099598,-0.070874885,1.0771786,-0.8211675,-1.3916407,0.35980156,0.55106235,-1.6440612,-1.3223612,0.12700298,-2.4397929,-0.30512148,-1.9677279,-0.69218487,-0.5613751,-0.19600436,-0.83832514
0.53672427,-0.8525626,-0.90162337,-0.81010985,-1.4841006,-0.12029653,-0.28889486,-0.7425236,-0.90066785,-1.4422765,-1.8533343,-1.1010015,2.2451224,-0.37608597,0.3949096,-0.7338189,0.82281405,1.2266643,-0.1700028,-0.4573093,-1.8053803,-0.32017162,-0.24134827,0.030686384,-1.1970134,0.46501607,-1.7569008,0.058307413,0.56207484,-0.19682944,0.19676384,-0.87079996,0.27912074,-0.15483233,-0.37255105,-0.7971585,-0.82256234,0.050200697,-0.10320033,-0.31362593,-0.55416334,-1.8709235,-0.6399778,-2.9346871,1.2531737,-1.0320531,-1.4796762,-0.4679289,-0.5382083,0.07376153
-0.9824995,-0.19426082,-0.66368586,-1.186429,-1.6577765,0.19608484,0.3529035,-1.5072346,-1.5935507,-2.3367505,-0.94416696,-1.4639118,0.32113224,-1.3196816,0.341149,-0.8168561,-0.12556764,-0.45428106,-0.04244572,0.6441578,-1.4081314,-0.71578616,-0.2811032,-0.71795124,-0.73621523,0.47424716,-2.0791936,-0.50454885,-1.3018527,-0.04653192,-0.04511755,-0.57070446,0.38546625,0.37906763,-0.28885517,-1.0560033,-0.9590148,-1.9995762,-0.24556635,1.1815616,-1.2396405,-1.3149967,0.30103534,-2.425603,0.6137452,-1.152538,-1.1434652,-1.1951134,-0.56570727,-0.8182471
-1.1245409,0.7933112,-0.8829269,-0.7920283,-0.16312695,0.7756864,0.63378364,0.3992688,-1.2082952,-1.3991519,0.1460012,-1.0444943,-0.15551643,0.1969398,-0.7069954,0.60998833,-1.0545917,-0.633353,-1.4292991,0.7729734,-0.013268852,0.3916159,-0.7170614,-0.4852253,0.6369664,-0.6655535,-0.92689186,0.012430262,0.89403236,-1.0556301,-0.23918717,0.0041197743,-1.2759106,1.1639136,-0.772993,-0.41931328,0.14034832,-1.3322369,0.9850415,-0.13932684,-0.86654866,-0.70490146,0.18235113,-1.4311527,0.6819332,-0.9472728,-0.26722434,-0.080923736,-0.44868827,-1.6271741
